CLJM716X,CLJM716X2101,Clinical Data,Staged Data,BG,BG,N,$PROCESSTYPES$STAGINGWOAUDIT,CLJM716X2101,LSH Specialist,CLJM716X2101,LSH Specialist,CLJM716X2101,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=BG/PI_STUDY=CLJM716X2101/PI_PROJECT=CLJM716X/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,BG,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLDE225C,CLDE225C2301,Clinical Data,Staged Data,ZNC,ZNC,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDE225C2301,LSH Specialist,CLDE225C2301,LSH Specialist,CLDE225C2301,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZNC/PI_STUDY=CLDE225C2301/PI_PROJECT=CLDE225C/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZN,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CDEB025A,CDEB025A2312,Clinical Data,Staged Data,LB,LB,N,$PROCESSTYPES$STAGINGWOAUDIT,CDEB025A2312,LSH Specialist,CDEB025A2312,LSH Specialist,CDEB025A2312,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=LB/PI_STUDY=CDEB025A2312/PI_PROJECT=CDEB025A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,LB,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLEE011A,CLEE011A2201,Clinical Data,Staged Data,EG,EG,N,$PROCESSTYPES$STAGINGWOAUDIT,CLEE011A2201,LSH Specialist,CLEE011A2201,LSH Specialist,CLEE011A2201,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=EG/PI_STUDY=CLEE011A2201/PI_PROJECT=CLEE011A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,EG,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CQVA149A,CQVA149A2340,Clinical Data,Third Party Data,ZD,ZD,N,$PROCESSTYPES$STAGINGWOAUDIT,CQVA149A2340,LSH Specialist,CQVA149A2340,LSH Specialist,CQVA149A2340,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZD/PI_STUDY=CQVA149A2340/PI_PROJECT=CQVA149A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZD,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CQVA149A,CQVA149A2210,Clinical Data,Staged Data,ZF,ZF,N,$PROCESSTYPES$STAGINGWOAUDIT,CQVA149A2210,LSH Specialist,CQVA149A2210,LSH Specialist,CQVA149A2210,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZF/PI_STUDY=CQVA149A2210/PI_PROJECT=CQVA149A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZF,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLDE225X,CLDE225X2114,Clinical Data,Staged Data,YZ,YZ,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDE225X2114,LSH Specialist,CLDE225X2114,LSH Specialist,CLDE225X2114,LSH Specialist,,,Y,SAS,3,N
CRAD001H,CRAD001H2307,Clinical Data,Third Party Data,MRI,MRI,N,$PROCESSTYPES$STAGINGWOAUDIT,CRAD001H2307,LSH Specialist,CRAD001H2307,LSH Specialist,CRAD001H2307,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=QC/PI_FILE_TYPE=MRI/PI_STUDY=CRAD001H2307/PI_PROJECT=CRAD001H/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,OM,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CBKM120H,CBKM120H2201,Clinical Data,Staged Data,Y1DMC,Y1DMC,Y,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,,,Y,SAS,3,N
CBKM120H,CBKM120H2201,Clinical Data,Staged Data,Y1DUMMY,Y1DUMMY,N,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,,,Y,SAS,3,N
CBKM120H,CBKM120H2201,Clinical Data,Staged Data,Y1,Y1,Y,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,CBKM120H2201,LSH Specialist,,,Y,SAS,3,N
CLDE225X,CLDE225X2203,Clinical Data,Staged Data,EG,EG,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDE225X2203,LSH Specialist,CLDE225X2203,LSH Specialist,CLDE225X2203,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=EG/PI_STUDY=CLDE225X2203/PI_PROJECT=CLDE225X/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,EG,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLDK378A,CLDK378A2402,Clinical Data,Staged Data,Y7,Y7,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDK378A2402,LSH Specialist,CLDK378A2402,LSH Specialist,CLDK378A2402,LSH Specialist,,,Y,SAS,3,N
CAIN457F,CAIN457F2311,Clinical Data,Staged Data,UST,UST,N,$PROCESSTYPES$STAGINGWOAUDIT,CAIN457F2311,LSH Specialist,CAIN457F2311,LSH Specialist,CAIN457F2311,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=UST/PI_STUDY=CAIN457F2311/PI_PROJECT=CAIN457F/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,UST,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CBAF312A,CBAF312A2304,Clinical Data,Staged Data,Q1,Q1,N,$PROCESSTYPES$STAGINGWOAUDIT,CBAF312A2304,LSH Specialist,CBAF312A2304,LSH Specialist,CBAF312A2304,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=Q1/PI_STUDY=CBAF312A2304/PI_PROJECT=CBAF312A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Q1,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLJM716X,CLJM716X2101,Clinical Data,Staged Data,IG,IG,N,$PROCESSTYPES$STAGINGWOAUDIT,WDCS,LSH Specialist,WDCS,LSH Specialist,WDCS,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=DEV/PI_FILE_TYPE=IG/PI_STUDY=CLJM716X2101/PI_PROJECT=CLJM716X/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,IG,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CAIN457F,CAIN457F2311,Clinical Data,Staged Data,HAQ,HAQ,N,$PROCESSTYPES$STAGINGWOAUDIT,CAIN457F2311,LSH Specialist,CAIN457F2311,LSH Specialist,CAIN457F2311,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=HAQ/PI_STUDY=CAIN457F2311/PI_PROJECT=CAIN457F/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Q2,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLDE225X,CLDE225X2203,Clinical Data,Staged Data,YZ,YZ,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDE225X2203,LSH Specialist,CLDE225X2203,LSH Specialist,CLDE225X2203,LSH Specialist,,,Y,SAS,3,N
CTKI258A,CTKI258A2210,Clinical Data,Staged Data,Y7,Y7,N,$PROCESSTYPES$STAGINGWOAUDIT,CTKI258A2210,LSH Specialist,CTKI258A2210,LSH Specialist,CTKI258A2210,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=Y7/PI_STUDY=CTKI258A2210/PI_PROJECT=CTKI258A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Y7,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,SAS,3,N
CBKM120F,CBKM120F2202,Clinical Data,Staged Data,Y7,Y7,N,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120F2202,LSH Specialist,CBKM120F2202,LSH Specialist,CBKM120F2202,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=Y7/PI_STUDY=CBKM120F2202/PI_PROJECT=CBKM120F/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Y7,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,SAS,3,N
CLCZ696A,CLCZ696B2207,Clinical Data,Staged Data,B3,B3,N,$PROCESSTYPES$STAGINGWOAUDIT,CLCZ696B2207,LSH Specialist,CLCZ696B2207,LSH Specialist,CLCZ696B2207,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=B3/PI_STUDY=CLCZ696B2207/PI_PROJECT=CLCZ696A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,B3,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,HISTORY,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLCZ696A,CLCZ696A2318,Clinical Data,Third Party Data,Y7,Y7,N,$PROCESSTYPES$STAGINGWOAUDIT,CLCZ696A2318,LSH Specialist,CLCZ696A2318,LSH Specialist,CLCZ696A2318,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=Y7/PI_STUDY=CLCZ696A2318/PI_PROJECT=CLCZ696A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Y7,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,SAS,3,N
CBKM120D,CBKM120D2204,Clinical Data,Staged Data,Y7,Y7,N,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120D2204,LSH Specialist,CBKM120D2204,LSH Specialist,CBKM120D2204,LSH Specialist,,,Y,SAS,3,N
CMEK162X,CMEK162X2203,Clinical Data,Staged Data,UST,UST,N,$PROCESSTYPES$STAGINGWOAUDIT,CMEK162X2203,LSH Specialist,CMEK162X2203,LSH Specialist,CMEK162X2203,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=UST/PI_STUDY=CMEK162X2203/PI_PROJECT=CMEK162X/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,UST,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CAIN457B,CAIN457B2203,Clinical Data,Staged Data,UST,UST,N,$PROCESSTYPES$STAGINGWOAUDIT,CAIN457B2203,LSH Specialist,CAIN457B2203,LSH Specialist,CAIN457B2203,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=UST/PI_STUDY=CAIN457B2203/PI_PROJECT=CAIN457B/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,UST,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CBYM338B,CBYM338B2203,Clinical Data,Staged Data,UST,UST,N,$PROCESSTYPES$STAGINGWOAUDIT,CBYM338B2203,LSH Specialist,CBYM338B2203,LSH Specialist,CBYM338B2203,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=UST/PI_STUDY=CBYM338B2203/PI_PROJECT=CBYM338B/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,UST,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CBKM120C,CBKM120C2201,Clinical Data,Staged Data,BCNGS,BCNGS,N,$PROCESSTYPES$STAGINGWOAUDIT,CBKM120C2201,LSH Specialist,CBKM120C2201,LSH Specialist,CBKM120C2201,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=BCNGS/PI_STUDY=CBKM120C2201/PI_PROJECT=CBKM120C/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,BC,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CAIN457F,CAIN457F2305,Clinical Data,Third Party Data,ASQOL,ASQOL,N,$PROCESSTYPES$STAGINGWOAUDIT,CAIN457F2305,LSH Specialist,CAIN457F2305,LSH Specialist,CAIN457F2305,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ASQOL/PI_STUDY=CAIN457F2305/PI_PROJECT=CAIN457F/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,Q1,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLEE011A,CLEE011A2201,Clinical Data,Staged Data,Y1,Y1,Y,$PROCESSTYPES$STAGINGWOAUDIT,CLEE011A2201,LSH Specialist,CLEE011A2201,LSH Specialist,CLEE011A2201,LSH Specialist,,,Y,SAS,3,N
CQVA149A,CQVA149A2336,Clinical Data,Third Party Data,ZD,ZD,N,$PROCESSTYPES$STAGINGWOAUDIT,CQVA149A2336,LSH Specialist,CQVA149A2336,LSH Specialist,CQVA149A2336,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZD/PI_STUDY=CQVA149A2336/PI_PROJECT=CQVA149A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZD,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CQVA149A,CQVA149A2336,Clinical Data,Third Party Data,AE,AE,N,$PROCESSTYPES$STAGINGWOAUDIT,CQVA149A2336,LSH Specialist,CQVA149A2336,LSH Specialist,CQVA149A2336,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=AE/PI_STUDY=CQVA149A2336/PI_PROJECT=CQVA149A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,AE,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CQVA149A,CQVA149A2337,Clinical Data,Third Party Data,ZD,ZD,N,$PROCESSTYPES$STAGINGWOAUDIT,CQVA149A2337,LSH Specialist,CQVA149A2337,LSH Specialist,CQVA149A2337,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZD/PI_STUDY=CQVA149A2337/PI_PROJECT=CQVA149A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZD,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLCZ696A,CLCZ696A2216,Clinical Data,Staged Data,UST,UST,N,$PROCESSTYPES$STAGINGWOAUDIT,CLCZ696A2216,LSH Specialist,CLCZ696A2216,LSH Specialist,CLCZ696A2216,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=DEV/PI_FILE_TYPE=UST/PI_STUDY=CLCZ696A2216/PI_PROJECT=CLCZ696A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,UST,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLDE225A,CLDE225A2201,Clinical Data,Staged Data,ZICORELAB,ZICORELAB,N,$PROCESSTYPES$STAGINGWOAUDIT,CLDE225A2201,LSH Specialist,CLDE225A2201,LSH Specialist,CLDE225A2201,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=PROD/PI_FILE_TYPE=ZICORELAB/PI_STUDY=CLDE225A2201/PI_PROJECT=CLDE225A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,ZI,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLCZ696A,CLCZ696A2316,Clinical Data,Staged Data,LB,LB,N,$PROCESSTYPES$STAGINGWOAUDIT,CLCZ696A2316,LSH Specialist,CLCZ696A2316,LSH Specialist,CLCZ696A2316,LSH Specialist,Global R2.2/3rd Party Automation/3rd Party Automation/WF_3rdParty_Setup/EXEC_3RDPARTY_SETUP,"PI_ENV=QC/PI_FILE_TYPE=LB/PI_STUDY=CLCZ696A2316/PI_PROJECT=CLCZ696A/PI_SETUP_TYPE=Blinding/PI_EXEC_MODE=Dummy/PI_NEXT_WF_PARAM=PI_DATA_TYPE,LB,PI_LOG_TABLE,VAL_ERROR_LOG,PI_PATIENT_NUM_COL,PATIENT,PI_STUDY_COL,STUDY,PI_VISIT_NUM_COL,CPEVENT,PI_LOAD_MODE,INCREMENTAL,PI_DEBUG_FLAG,N,PI_LAB_TEST_COL,CLPARM,PI_LAB_NAME_COL,CLABID",Y,OC,3,N
CLCQ908C,CLCQ908C2201,Clinical Data,Third Party Data,Y1,Y1,Y,$PROCESSTYPES$STAGINGWOAUDIT,CLCQ908C2201,LSH Specialist,CLCQ908C2201,LSH Specialist,CLCQ908C2201,LSH Specialist,,,Y,SAS,3,N
CLCQ908C,CLCQ908C2201,Clinical Data,Third Party Data,Y5,Y5,Y,$PROCESSTYPES$STAGINGWOAUDIT,CLCQ908C2201,LSH Specialist,CLCQ908C2201,LSH Specialist,CLCQ908C2201,LSH Specialist,,,Y,SAS,3,N
